t,num_edges,num_entities,num_new_edges,new_new_entities
69055610,1,2,1,1
69056074,1,2,0,1
69056076,1,2,1,1
69056298,1,2,1,1
69056360,1,2,1,1
69056468,1,2,1,1
69056532,1,2,1,1
69056566,1,2,1,1
69056727,1,2,1,1
69056832,1,2,1,1
69056844,1,2,1,1
69057067,1,2,1,1
69057078,1,2,1,1
69057264,1,2,1,1
69057417,1,2,1,1
69057429,1,2,1,1
69057444,1,2,1,1
69057598,1,2,1,1
69057825,1,2,1,1
69057833,1,2,1,1
69057896,1,2,1,1
69057960,1,2,1,1
69058054,1,2,1,1
69058281,1,2,1,1
69058360,1,2,1,1
69058400,1,2,0,1
69058690,1,2,1,1
69059122,1,2,1,1
69059794,1,2,1,1
69059961,1,2,1,1
69060026,1,2,1,1
69060088,1,2,1,1
69060186,1,2,1,1
69060261,1,2,1,1
69060584,1,2,1,1
69060635,1,2,1,1
69060720,1,2,1,1
69060748,1,2,1,1
69060761,1,2,1,1
69060822,1,2,1,1
69061169,1,2,1,1
69061250,1,2,1,1
69061505,1,2,1,1
69061618,2,3,2,2
69061723,1,2,1,1
69061875,2,3,2,2
69061942,1,2,1,1
69062110,2,3,2,2
69062527,1,2,1,1
69062655,2,3,2,2
69062671,1,2,1,1
69062734,1,2,1,1
69062810,1,2,1,1
69063442,1,2,1,1
69063586,1,2,1,1
69063747,1,2,0,1
69064130,1,2,1,1
69064250,1,2,1,1
69064291,1,2,1,1
69064368,1,2,1,1
69064789,1,2,1,1
69064817,1,2,1,1
69064854,1,2,1,1
69064930,1,2,1,1
69065013,1,2,1,1
69065097,1,2,1,1
69065103,1,2,1,1
69065310,2,3,2,2
69065316,1,2,1,1
69065636,1,2,1,1
69065843,1,2,1,1
69065886,1,2,1,1
69065970,1,2,1,1
69065991,1,2,1,1
69065994,1,2,1,1
69066032,1,2,1,1
69066165,1,2,1,1
69066179,3,5,3,3
69066195,1,2,1,1
69066222,1,2,1,1
69066285,1,2,1,1
69066396,1,2,1,1
69066411,3,4,3,3
69066428,1,2,1,1
69066509,4,5,4,4
69066633,1,2,1,1
69066636,1,2,1,1
69066700,1,2,1,1
69066735,1,2,1,1
69066736,1,2,1,1
69066997,1,2,1,1
69067007,1,2,1,1
69067014,1,2,1,1
69067049,1,2,1,1
69067092,1,2,1,1
69067127,1,2,1,1
69067161,1,2,1,1
69067439,1,2,1,1
69067446,2,3,2,2
69067700,2,3,2,2
69067725,1,2,1,1
69067805,1,2,1,1
69067855,1,2,1,1
69068020,1,2,1,1
69068188,1,2,1,1
69068363,1,2,1,1
69068415,1,2,1,1
69068457,1,2,1,1
69068522,1,2,1,1
69068587,1,2,1,1
69068833,1,2,1,1
69068973,1,2,1,1
69068998,1,2,1,1
69069107,10,11,10,10
69069208,1,2,1,1
69069332,1,2,1,1
69069481,1,2,1,1
69069556,1,2,1,1
69069828,1,2,1,1
69070063,2,3,2,2
69070130,1,2,1,1
69070166,1,2,1,1
69070182,1,2,1,1
69070207,1,2,1,1
69070292,1,2,1,1
69070348,1,2,1,1
69070377,1,2,1,1
69070428,1,2,1,1
69070689,1,2,1,1
69070706,1,2,1,1
69070757,2,4,2,2
69070843,1,2,1,1
69071083,1,2,1,1
69071125,1,2,1,1
69071180,1,2,1,1
69071285,1,2,1,1
69071306,1,2,1,1
69071595,1,2,1,1
69071603,1,2,1,1
69071716,2,3,2,2
69071792,1,2,1,1
69071813,1,2,1,1
69071864,1,2,1,1
69071890,1,2,1,1
69071919,1,2,1,1
69071957,1,2,1,1
69071990,1,2,1,1
69072136,1,2,1,1
69072345,2,3,2,2
69072422,1,2,1,1
69072484,1,2,1,1
69072567,1,2,1,1
69072607,1,2,1,1
69072664,1,2,1,1
69072668,16,17,16,16
69072767,1,2,1,1
69072869,1,2,1,1
69072924,1,2,1,1
69072954,1,2,1,1
69072979,1,2,1,1
69073046,1,2,1,1
69073157,1,2,1,1
69073307,1,2,1,1
69073316,1,2,1,1
69073424,1,2,1,1
69073486,1,2,1,1
69073488,1,2,0,1
69073491,2,4,1,2
69073495,1,2,0,1
69073499,1,2,0,1
69073500,1,2,0,1
69073501,1,2,0,1
69073502,1,2,0,1
69073504,1,2,0,1
69073508,1,2,0,1
69073509,1,2,0,1
69073512,1,2,0,1
69073513,1,2,0,1
69073514,1,2,0,1
69073515,1,2,0,1
69073518,1,2,0,1
69073519,1,2,0,1
69073520,1,2,0,1
69073521,1,2,0,1
69073522,1,2,0,1
69073524,1,2,0,1
69073528,1,2,0,1
69073530,1,2,0,1
69073532,1,2,0,1
69073535,1,2,0,1
69073537,1,2,0,1
69073538,1,2,0,1
69073539,1,2,0,1
69073540,1,2,0,1
69073541,1,2,0,1
69073543,1,2,0,1
69073545,1,2,0,1
69073549,1,2,0,1
69073551,1,2,0,1
69073554,1,2,0,1
69073555,1,2,0,1
69073558,1,2,0,1
69073559,1,2,0,1
69073560,1,2,0,1
69073562,1,2,0,1
69073563,1,2,0,1
69073564,1,2,0,1
69073565,1,2,0,1
69073568,1,2,0,1
69073569,1,2,0,1
69073570,1,2,0,1
69073572,1,2,0,1
69073574,1,2,0,1
69073575,1,2,0,1
69073576,1,2,0,1
69073579,1,2,0,1
69073580,1,2,0,1
69073581,1,2,0,1
69073583,1,2,0,1
69073585,1,2,0,1
69073586,1,2,0,1
69073588,1,2,0,1
69073590,1,2,0,1
69073591,1,2,0,1
69073592,1,2,0,1
69073593,1,2,0,1
69073597,1,2,0,1
69073599,1,2,0,1
69073600,1,2,0,1
69073601,1,2,0,1
69073602,1,2,0,1
69073604,1,2,0,1
69073606,1,2,0,1
69073610,1,2,0,1
69073616,1,2,0,1
69073618,1,2,0,1
69073619,1,2,0,1
69073641,1,2,1,1
69073655,1,2,1,1
69073725,1,2,1,1
69073785,1,2,1,1
69073845,1,2,1,1
69073923,1,2,1,1
69073938,1,2,1,1
69073949,1,2,1,1
69074180,1,2,1,1
69074210,1,2,1,1
69074314,1,2,1,1
69074386,1,2,1,1
69074432,1,2,1,1
69074475,1,2,1,1
69074602,7,8,7,7
69074621,1,2,1,1
69074631,5,6,5,5
69074652,1,2,1,1
69074673,1,2,1,1
69074715,1,2,1,1
69074759,1,2,1,1
69074769,1,2,1,1
69075003,1,2,1,1
69075130,2,3,2,2
69075150,1,2,1,1
69075192,1,2,1,1
69075209,1,2,1,1
69075302,1,2,1,1
69075309,1,2,1,1
69075355,2,3,2,2
69075356,1,2,1,1
69075401,2,4,2,2
69075424,1,2,1,1
69075462,1,2,1,1
69075539,1,2,1,1
69075574,1,2,1,1
69075610,1,2,1,1
69075624,1,2,1,1
69075628,5,6,5,5
69075686,1,2,1,1
69075737,1,2,1,1
69075772,1,2,1,1
69075847,1,2,1,1
69075949,2,3,2,2
69075951,1,2,1,1
69075959,3,4,3,3
69076038,1,2,1,1
69076040,1,2,1,1
69076063,1,2,1,1
69076167,1,2,1,1
69076233,1,2,1,1
69076280,1,2,1,1
69076289,1,2,1,1
69076325,1,2,1,1
69076328,1,2,1,1
69076448,1,2,1,1
69076461,1,2,1,1
69076481,2,3,2,2
69076550,1,2,1,1
69076878,1,2,1,1
69076957,1,2,1,1
69077088,1,2,1,1
69077455,1,2,1,1
69077470,1,2,1,1
69077509,1,2,1,1
69077536,1,2,1,1
69077568,1,2,1,1
69077623,1,2,1,1
69077628,1,2,1,1
69077804,1,2,1,1
69077805,1,2,1,1
69078320,1,2,1,1
69078334,1,2,1,1
69078357,1,2,1,1
69078457,1,2,1,1
69078502,1,2,1,1
69078581,2,3,2,2
69078698,1,2,1,1
69078724,1,2,1,1
69078740,1,2,1,1
69078809,1,2,1,1
69078873,1,2,1,1
69078974,1,2,1,1
69078989,1,2,1,1
69079004,1,2,1,1
69079066,2,3,2,2
69079077,1,2,1,1
69079096,1,2,1,1
69079098,1,2,1,1
69079190,1,2,1,1
69079228,1,2,0,1
69079339,2,3,2,2
69079369,2,3,2,2
69079383,1,2,1,1
69079423,1,2,1,1
69079529,1,2,1,1
69079539,2,3,2,2
69079625,1,2,1,1
69079668,1,2,1,1
69079862,1,2,1,1
69079888,1,2,1,1
69079893,1,2,1,1
69079920,1,2,1,1
69080092,1,2,1,1
69080109,1,2,1,1
69080154,1,2,1,1
69080196,1,2,1,1
69080233,1,2,1,1
69080406,1,2,1,1
69080410,1,2,1,1
69080475,1,2,1,1
69080477,1,2,1,1
69080585,1,2,1,1
69080655,1,2,1,1
69080725,1,2,1,1
69080804,1,2,1,1
69080855,1,2,1,1
69080900,1,2,1,1
69081277,1,2,1,1
69081343,4,5,4,4
69081351,1,2,1,1
69081428,1,2,1,1
69082164,1,2,1,1
69082181,1,2,1,1
69082194,1,2,1,1
69082292,1,2,1,1
69082308,1,2,1,1
69082502,2,3,2,2
69082508,1,2,1,1
69082632,1,2,1,1
69082706,1,2,1,1
69082717,2,3,2,2
69082862,1,2,1,1
69082925,1,2,1,1
69083173,1,2,1,1
69083182,1,2,1,1
69083194,1,2,1,1
69083249,1,2,1,1
69083264,2,3,2,2
69083277,1,2,1,1
69083375,1,2,1,1
69083495,2,3,2,2
69083528,1,2,1,1
69083556,1,2,1,1
69083625,1,2,1,1
69083629,2,3,2,2
69083668,1,2,1,1
69083993,1,2,1,1
69084019,1,2,1,1
69084022,1,2,1,1
69084079,1,2,1,1
69084256,1,2,1,1
69084440,1,2,1,1
69084455,1,2,1,1
69084671,1,2,1,1
69084919,1,2,1,1
69084991,1,2,1,1
69085097,2,3,2,2
69085150,1,2,1,1
69085291,1,2,1,1
69085423,1,2,1,1
69085473,1,2,1,1
69085488,3,4,3,3
69085615,1,2,1,1
69085702,1,2,1,1
69085813,1,2,1,1
69085878,1,2,1,1
69085934,1,2,1,1
69086007,1,2,1,1
69086117,1,2,1,1
69086284,1,2,1,1
69086420,1,2,1,1
69086457,1,2,1,1
69086630,1,2,1,1
69087168,1,2,1,1
69087479,1,2,1,1
69087697,1,2,1,1
69087733,1,2,1,1
69088172,1,2,1,1
69088200,1,2,1,1
69088238,1,2,1,1
69088457,1,2,1,1
69088566,1,2,1,1
69088765,1,2,1,1
69088821,1,2,1,1
69088971,1,2,1,1
69089069,1,2,1,1
69089108,1,2,1,1
69089183,1,2,1,1
69089260,1,2,1,1
69089414,1,2,1,1
69089731,1,2,0,1
69089860,1,2,1,1
69090008,1,2,1,1
69090042,1,2,1,1
69090679,1,2,1,1
69090900,2,3,2,2
69090934,8,9,8,8
69091099,2,3,2,2
69091426,1,2,1,1
69091433,1,2,1,1
69091447,1,2,1,1
69091461,1,2,1,1
69091482,2,3,2,2
69092548,1,2,1,1
69092656,1,2,1,1
69092869,1,2,1,1
69093266,1,2,1,1
69093444,1,2,1,1
69093926,1,2,1,1
69094001,1,2,1,1
69094010,1,2,1,1
69096477,1,2,1,1
69096565,1,2,1,1
69100484,1,2,1,1
69100563,1,2,1,1
69102215,3,4,3,3
69102900,1,2,1,1
69104364,1,2,1,1
69107945,1,2,1,1
69108082,1,2,0,1
69108397,1,2,1,1
69108643,1,2,1,1
69109195,1,2,1,1
69109214,1,2,1,1
69109266,1,2,0,1
69109476,1,2,1,1
69109596,1,2,1,1
69109796,1,2,1,1
69109852,1,2,1,1
69111562,1,2,1,1
69112156,1,2,1,1
69114842,1,2,1,1
69115002,1,2,1,1
69115525,1,2,1,1
69115858,1,2,0,1
69117365,1,2,1,1
69118020,1,2,1,1
69118249,1,2,0,1
69118580,1,2,1,1
69118800,1,2,0,1
69119744,1,2,1,1
69119955,1,2,0,1
69120380,1,2,1,1
69130856,1,2,1,1
69133534,1,2,1,1
69133698,1,2,1,1
69134727,1,2,1,1
69135197,1,2,1,1
69135848,1,2,1,1
69140919,1,2,1,1
69141028,1,2,1,1
69141097,1,2,1,1
69142653,1,2,1,1
69142732,1,2,0,1
69143146,1,2,1,1
69143249,1,2,1,1
69143371,1,2,1,1
69143417,1,2,1,1
69143490,1,2,1,1
69143795,9,10,9,9
69144086,1,2,1,1
69144234,1,2,1,1
69144461,1,2,1,1
69144680,1,2,1,1
69145193,1,2,1,1
69145239,4,5,4,4
69145629,1,2,1,1
69145807,1,2,1,1
69146062,1,2,1,1
69146145,1,2,1,1
69146437,1,2,1,1
69146532,2,3,2,2
69146557,1,2,1,1
69146620,1,2,1,1
69146644,1,2,1,1
69146710,1,2,1,1
69146757,1,2,1,1
69146846,1,2,1,1
69146952,1,2,1,1
69146972,1,2,1,1
69146998,1,2,1,1
69147270,1,2,1,1
69147309,1,2,1,1
69147324,1,2,1,1
69147725,1,2,1,1
69147732,1,2,1,1
69147801,1,2,1,1
69147855,1,2,1,1
69147886,5,6,5,5
69148073,1,2,1,1
69148281,1,2,1,1
69148475,1,2,1,1
69148560,14,15,14,14
69148607,1,2,1,1
69148608,1,2,1,1
69148621,1,2,1,1
69148646,1,2,1,1
69148733,15,16,15,15
69148777,1,2,1,1
69148778,1,2,1,1
69148779,9,10,9,9
69148910,1,2,1,1
69148953,1,2,1,1
69149025,1,2,1,1
69149063,1,2,1,1
69149222,1,2,1,1
69149230,1,2,1,1
69149243,3,4,3,3
69149279,1,2,1,1
69149447,1,2,1,1
69149456,1,2,1,1
69149489,2,3,2,2
69149535,1,2,1,1
69149611,1,2,1,1
69149620,1,2,1,1
69149683,1,2,1,1
69149736,1,2,1,1
69149750,1,2,1,1
69149871,1,2,1,1
69150153,1,2,1,1
69150261,1,2,1,1
69150330,1,2,1,1
69150387,1,2,1,1
69150436,1,2,1,1
69150448,1,2,0,1
69150498,1,2,1,1
69150581,1,2,1,1
69150635,1,2,1,1
69150657,2,3,2,2
69150715,1,2,1,1
69150716,1,2,1,1
69150717,1,2,1,1
69150759,1,2,1,1
69150815,2,3,2,2
69150844,1,2,1,1
69150991,2,3,2,2
69151051,1,2,1,1
69151059,1,2,1,1
69151114,1,2,1,1
69151171,1,2,1,1
69151175,1,2,1,1
69151215,1,2,1,1
69151381,1,2,1,1
69151393,1,2,1,1
69151497,1,2,1,1
69151523,5,6,5,5
69151598,2,4,2,2
69151738,1,2,1,1
69151846,1,2,1,1
69151918,1,2,1,1
69152233,1,2,1,1
69152242,1,2,1,1
69152251,1,2,1,1
69152309,2,3,2,2
69152365,3,4,3,3
69152639,1,2,1,1
69153186,4,5,4,4
69153497,1,2,1,1
69153633,1,2,1,1
69153711,1,2,1,1
69153718,1,2,1,1
69153868,1,2,1,1
69154360,1,2,1,1
69154395,1,2,1,1
69154456,1,2,1,1
69154555,1,2,1,1
69154695,1,2,1,1
69154708,1,2,1,1
69154728,1,2,1,1
69154892,1,2,1,1
69154961,1,2,1,1
69154964,1,2,1,1
69155018,1,2,1,1
69155107,1,2,1,1
69155143,1,2,1,1
69155216,2,3,2,2
69155349,1,2,1,1
69155397,1,2,1,1
69155605,2,3,2,2
69155639,1,2,1,1
69155677,1,2,1,1
69155682,1,2,1,1
69155686,8,9,8,8
69155756,1,2,1,1
69155761,1,2,1,1
69156031,1,2,1,1
69156124,1,2,1,1
69156154,1,2,1,1
69156314,1,2,1,1
69156379,1,2,1,1
69156415,1,2,1,1
69156537,1,2,1,1
69156580,1,2,1,1
69156667,1,2,1,1
69156726,1,2,1,1
69156811,1,2,1,1
69156835,1,2,1,1
69156846,3,4,3,3
69156862,1,2,1,1
69156979,1,2,1,1
69156992,31,32,31,31
69157010,18,19,18,18
69157011,6,7,6,6
69157168,1,2,1,1
69157203,32,33,32,32
69157238,1,2,1,1
69157240,1,2,1,1
69157458,1,2,1,1
69157479,1,2,1,1
69157492,1,2,0,1
69157560,1,2,1,1
69157571,1,2,1,1
69157812,1,2,1,1
69157839,4,5,4,4
69157918,2,3,2,2
69157958,1,2,1,1
69157963,1,2,1,1
69158007,1,2,1,1
69158234,1,2,1,1
69158236,1,2,1,1
69158379,2,3,2,2
69158388,4,5,4,4
69158460,1,2,1,1
69158495,2,3,2,2
69158523,1,2,1,1
69158534,1,2,1,1
69158545,1,2,1,1
69158637,1,2,1,1
69158692,1,2,1,1
69158693,1,2,1,1
69158705,1,2,1,1
69158725,1,2,1,1
69158736,1,2,1,1
69158757,1,2,1,1
69158818,1,2,1,1
69158867,1,2,1,1
69158926,29,30,29,29
69158932,1,2,1,1
69158955,1,2,1,1
69158985,1,2,1,1
69159068,4,5,4,4
69159130,1,2,1,1
69159149,1,2,1,1
69159158,1,2,1,1
69159323,1,2,1,1
69159370,1,2,1,1
69159408,1,2,1,1
69159506,1,2,1,1
69159662,3,4,3,3
69159685,1,2,1,1
69159724,1,2,1,1
69159932,1,2,1,1
69159974,1,2,1,1
69160052,1,2,1,1
69160161,1,2,1,1
69160184,1,2,1,1
69160193,1,2,1,1
69160246,1,2,1,1
69160317,1,2,1,1
69160320,1,2,1,1
69160413,1,2,1,1
69160460,1,2,1,1
69160475,1,2,1,1
69160488,1,2,1,1
69160605,1,2,1,1
69160665,2,3,2,2
69160689,1,2,1,1
69160698,1,2,1,1
69160775,1,2,1,1
69160783,1,2,1,1
69161049,1,2,1,1
69161051,1,2,1,1
69161101,1,2,0,1
69161120,1,2,1,1
69161145,1,2,1,1
69161156,1,2,1,1
69161172,2,3,2,2
69161185,1,2,1,1
69161253,1,2,0,1
69161291,1,2,1,1
69161315,1,2,1,1
69161359,3,4,3,3
69161442,1,2,1,1
69161469,1,2,1,1
69161521,1,2,1,1
69161551,1,2,1,1
69161577,1,2,1,1
69161687,1,2,1,1
69161851,1,2,1,1
69161902,1,2,1,1
69162006,6,7,6,6
69162039,1,2,1,1
69162078,1,2,1,1
69162144,1,2,1,1
69162158,1,2,1,1
69162170,1,2,1,1
69162179,3,4,3,3
69162180,1,2,1,1
69162222,1,2,1,1
69162246,1,2,1,1
69162271,1,2,1,1
69162324,1,2,1,1
69162423,1,2,1,1
69162442,1,2,1,1
69162469,1,2,1,1
69162504,2,3,2,2
69162525,1,2,1,1
69162531,1,2,1,1
69162532,1,2,0,1
69162552,1,2,1,1
69162578,2,3,2,2
69162622,1,2,1,1
69162632,1,2,1,1
69162701,1,2,1,1
69162716,1,2,1,1
69162726,6,7,6,6
69162779,1,2,1,1
69162797,1,2,1,1
69162822,1,2,1,1
69162837,5,6,5,5
69162866,1,2,1,1
69162869,2,3,2,2
69162914,1,2,1,1
69162940,4,5,4,4
69163050,1,2,1,1
69163100,1,2,1,1
69163129,1,2,1,1
69163163,1,2,1,1
69163170,1,2,1,1
69163327,2,3,2,2
69163354,1,2,1,1
69163365,4,5,4,4
69163418,1,2,1,1
69163496,5,6,5,5
69163497,1,2,1,1
69163594,1,2,1,1
69163626,2,3,2,2
69163656,2,3,2,2
69163684,1,2,1,1
69163776,1,2,1,1
69163794,1,2,1,1
69163807,1,2,1,1
69163850,1,2,1,1
69163932,1,2,1,1
69163949,4,5,4,4
69163981,1,2,1,1
69164118,1,2,1,1
69164204,3,4,3,3
69164296,3,4,3,3
69164302,1,2,1,1
69164313,1,2,1,1
69164443,1,2,1,1
69164462,1,2,1,1
69164486,1,2,1,1
69164645,1,2,1,1
69164648,1,2,1,1
69164662,1,2,1,1
69164749,1,2,1,1
69164765,1,2,1,1
69165019,2,3,2,2
69165052,1,2,1,1
69165111,1,2,1,1
69165161,1,2,1,1
69165181,1,2,1,1
69165209,1,2,1,1
69165226,1,2,1,1
69165255,1,2,1,1
69165324,1,2,1,1
69165409,1,2,1,1
69165416,1,2,1,1
69165433,1,2,1,1
69165456,1,2,1,1
69165463,1,2,1,1
69165590,1,2,1,1
69165631,1,2,1,1
69165643,1,2,1,1
69165943,1,2,1,1
69165944,1,2,1,1
69166005,1,2,1,1
69166011,1,2,1,1
69166040,1,2,1,1
69166076,1,2,1,1
69166205,1,2,1,1
69166295,1,2,1,1
69166303,16,17,16,16
69166402,2,3,2,2
69166532,1,2,1,1
69167015,1,2,1,1
69167052,1,2,1,1
69167088,1,2,1,1
69167267,1,2,1,1
69167348,1,2,1,1
69167487,12,13,12,12
69167596,1,2,1,1
69167716,1,2,1,1
69167720,1,2,1,1
69167764,1,2,1,1
69168040,1,2,1,1
69168077,1,2,1,1
69168270,1,2,1,1
69168418,1,2,1,1
69168479,1,2,1,1
69168546,1,2,1,1
69168619,1,2,1,1
69168750,1,2,1,1
69168759,6,7,6,6
69168804,1,2,1,1
69168827,1,2,1,1
69168861,12,13,12,12
69169129,1,2,1,1
69169264,4,5,4,4
69169299,1,2,1,1
69169344,1,2,1,1
69169540,1,2,1,1
69169783,1,2,1,1
69169821,1,2,1,1
69169835,1,2,1,1
69169885,1,2,1,1
69170152,1,2,1,1
69170208,1,2,1,1
69170273,1,2,1,1
69170294,1,2,1,1
69170552,1,2,1,1
69170726,2,3,2,2
69170906,2,3,2,2
69172392,2,3,2,2
69172670,1,2,1,1
69172777,1,2,1,1
69172859,3,4,3,3
69173233,2,3,2,2
69173243,3,4,3,3
69173262,16,17,16,16
69173395,1,2,1,1
69173852,1,2,1,1
69174231,1,2,1,1
69174335,1,2,1,1
69174788,2,3,2,2
69174909,1,2,1,1
69175158,1,2,1,1
69175190,1,2,1,1
69175427,2,3,2,2
69175472,1,2,1,1
69175532,1,2,1,1
69175548,1,2,1,1
69175720,3,4,3,3
69177123,1,2,1,1
69177128,1,2,1,1
69177219,1,2,1,1
69177728,1,2,1,1
69177920,1,2,1,1
69178041,1,2,1,1
69178205,1,2,1,1
69178409,1,2,1,1
69178471,1,2,1,1
69178643,1,2,1,1
69179203,1,2,1,1
69181939,1,2,1,1
69182626,1,2,1,1
69182637,1,2,1,1
69182649,1,2,0,1
69182729,1,2,0,1
69182779,1,2,0,1
69182794,1,2,0,1
69182809,1,2,0,1
69182903,1,2,0,1
69182917,1,2,0,1
69182932,1,2,0,1
69182964,1,2,1,1
69183095,1,2,1,1
69183139,1,2,1,1
69183156,1,2,0,1
69183169,1,2,0,1
69183720,1,2,1,1
69183904,1,2,1,1
69185127,1,2,1,1
69187738,1,2,1,1
69187891,2,3,2,2
69188141,1,2,1,1
69189449,1,2,1,1
69190235,1,2,1,1
69190733,1,2,0,1
69191896,1,2,1,1
69196025,1,2,1,1
69196206,1,2,1,1
69197589,1,2,1,1
69199016,1,2,0,1
69199260,1,2,1,1
69199463,1,2,1,1
69204267,1,2,1,1
69208840,1,2,1,1
69209115,1,2,1,1
69209749,1,2,1,1
69210208,1,2,1,1
69210211,1,2,0,1
69210213,1,2,0,1
69210217,1,2,1,1
69210227,1,2,0,1
69210233,1,2,1,1
69210234,1,2,1,1
69210241,1,2,1,1
69210245,1,2,1,1
69210246,1,2,0,1
69210250,1,2,1,1
69210251,2,3,1,2
69210254,1,2,0,1
69210256,2,3,2,2
69210272,1,2,1,1
69210273,2,3,2,2
69210274,1,2,1,1
69210277,2,3,2,2
69210280,1,2,1,1
69210284,1,2,1,1
69210290,1,2,1,1
69210298,1,2,1,1
69210367,1,2,1,1
69210380,2,3,2,2
69210382,1,2,1,1
69210384,1,2,1,1
69210385,1,2,1,1
69210394,1,2,1,1
69210395,1,2,1,1
69210396,1,2,1,1
69210407,1,2,1,1
69210415,1,2,1,1
69210416,1,2,1,1
69210424,1,2,1,1
69210429,1,2,1,1
69210430,1,2,1,1
69210432,1,2,1,1
69210434,1,2,1,1
69210438,1,2,1,1
69210520,1,2,1,1
69210522,1,2,1,1
69210535,2,3,2,2
69210549,1,2,1,1
69210574,1,2,1,1
69210576,1,2,1,1
69210577,1,2,1,1
69210767,1,2,1,1
69213368,2,3,2,2
69213845,1,2,1,1
69227512,2,3,2,2
69228023,2,3,1,2
69230003,2,3,2,2
69230199,1,2,1,1
69230282,2,3,2,2
69230304,1,2,1,1
69230894,1,2,1,1
69231256,3,4,3,3
69231318,1,2,1,1
69231637,3,4,3,3
69231642,1,2,1,1
69231919,3,4,3,3
69231934,1,2,1,1
69232169,1,2,1,1
69232671,1,2,1,1
69232928,1,2,1,1
69233007,1,2,1,1
69233190,1,2,1,1
69233253,1,2,1,1
69233803,1,2,1,1
69234205,1,2,1,1
69234441,1,2,1,1
69234568,1,2,1,1
69234741,1,2,1,1
69234942,4,5,4,4
69235196,1,2,1,1
69235503,1,2,1,1
69235611,4,5,4,4
69235733,1,2,1,1
69236035,1,2,1,1
69236067,4,5,4,4
69236072,1,2,1,1
69236252,1,2,1,1
69236271,1,2,1,1
69236298,1,2,1,1
69236339,1,2,1,1
69236519,1,2,1,1
69236782,1,2,1,1
69236886,1,2,1,1
69237000,1,2,1,1
69237271,1,2,1,1
69237276,24,25,24,24
69237327,1,2,1,1
69237336,24,25,24,24
69237591,1,2,1,1
69237909,1,2,1,1
69237915,1,2,1,1
69237970,2,3,2,2
69238117,1,2,1,1
69238163,1,2,1,1
69238179,1,2,1,1
69238287,3,4,3,3
69238413,1,2,1,1
69238478,6,7,6,6
69238907,1,2,1,1
69239091,1,2,1,1
69239108,1,2,1,1
69239200,1,2,1,1
69239558,1,2,1,1
69239568,1,2,1,1
69239596,2,3,2,2
69239711,3,4,3,3
69239883,1,2,1,1
69240027,3,4,3,3
69240090,1,2,1,1
69240098,3,4,3,3
69240176,1,2,1,1
69240203,1,2,1,1
69240677,1,2,1,1
69240761,1,2,1,1
69240782,1,2,1,1
69241209,1,2,1,1
69241231,1,2,0,1
69241255,1,2,0,1
69241340,2,3,2,2
69241364,1,2,1,1
69241413,1,2,1,1
69241612,2,3,2,2
69241621,1,2,1,1
69241689,1,2,1,1
69242169,1,2,1,1
69242311,1,2,1,1
69242831,4,5,4,4
69243219,1,2,1,1
69243662,1,2,1,1
69243777,1,2,1,1
69243895,1,2,1,1
69243950,1,2,1,1
69244658,1,2,1,1
69244659,1,2,1,1
69244730,1,2,1,1
69244749,1,2,0,1
69245000,1,2,1,1
69245225,1,2,1,1
69245407,2,3,2,2
69245430,1,2,1,1
69245452,1,2,1,1
69245503,1,2,0,1
69245513,1,2,0,1
69245566,1,2,0,1
69245611,1,2,1,1
69245622,1,2,1,1
69245633,1,2,0,1
69245651,1,2,0,1
69245760,1,2,1,1
69245943,1,2,1,1
69246016,1,2,1,1
69246180,1,2,1,1
69246221,1,2,1,1
69246321,1,2,1,1
69246351,1,2,0,1
69246357,1,2,0,1
69246360,1,2,0,1
69246393,1,2,1,1
69246418,1,2,1,1
69246475,1,2,1,1
69246541,1,2,0,1
69246558,1,2,1,1
69246702,1,2,1,1
69246713,1,2,1,1
69246739,10,11,10,10
69246742,5,6,5,5
69246857,1,2,1,1
69246934,1,2,1,1
69246995,1,2,1,1
69247173,1,2,1,1
69247561,1,2,1,1
69247613,1,2,1,1
69247635,1,2,1,1
69247898,1,2,1,1
69248222,1,2,1,1
69248318,7,8,7,7
69248582,1,2,1,1
69248604,1,2,1,1
69248718,1,2,1,1
69248808,1,2,1,1
69248897,1,2,1,1
69248901,1,2,1,1
69248955,2,3,2,2
69248956,1,2,1,1
69249033,1,2,1,1
69249034,1,2,1,1
69249077,1,2,1,1
69249111,1,2,1,1
69249177,1,2,1,1
69249479,2,3,2,2
69249659,1,2,1,1
69249764,1,2,1,1
69249766,1,2,0,1
69249828,1,2,1,1
69249842,2,3,2,2
69249844,1,2,1,1
69249908,1,2,1,1
69249911,1,2,1,1
69250043,1,2,1,1
69250189,1,2,1,1
69250206,1,2,1,1
69250215,1,2,1,1
69250317,1,2,1,1
69250321,1,2,1,1
69250397,1,2,1,1
69250495,1,2,1,1
69250556,1,2,1,1
69250589,1,2,1,1
69250657,1,2,1,1
69250677,1,2,1,1
69250776,1,2,1,1
69250799,1,2,1,1
69250826,1,2,1,1
69250844,1,2,1,1
69250902,1,2,1,1
69250969,2,3,2,2
69251003,1,2,1,1
69251197,2,3,2,2
69251223,1,2,1,1
69251288,1,2,1,1
69251300,1,2,1,1
69251325,1,2,1,1
69251382,4,5,4,4
69251429,2,3,2,2
69251589,1,2,1,1
69251597,1,2,1,1
69251696,1,2,1,1
69251756,1,2,1,1
69251822,2,3,2,2
